gene	tissue	exp
ENSG00000081985:IL12RB2	Muscle_Skeletal	0.885648253437149
ENSG00000203963:C1orf141	Muscle_Skeletal	0
ENSG00000162594:IL23R	Muscle_Skeletal	0
ENSG00000173080:RXFP4	Muscle_Skeletal	0
ENSG00000049245:VAMP3	Muscle_Skeletal	4.57669162339016
ENSG00000163479:SSR2	Muscle_Skeletal	4.27977464483348
ENSG00000176444:CLK2	Muscle_Skeletal	2.65500496759338
ENSG00000132680:KIAA0907	Muscle_Skeletal	3.18787579457347
ENSG00000160803:UBQLN4	Muscle_Skeletal	4.47423590013337
ENSG00000163374:YY1AP1	Muscle_Skeletal	4.94999220787734
ENSG00000116521:SCAMP3	Muscle_Skeletal	4.3185177097603
ENSG00000160752:FDPS	Muscle_Skeletal	3.20726903344248
ENSG00000132718:SYT11	Muscle_Skeletal	0.892888448859005
ENSG00000116704:SLC35D1	Muscle_Skeletal	1.79244258528135
ENSG00000081019:RSBN1	Muscle_Skeletal	1.96544955062865
ENSG00000125459:MSTO1	Muscle_Skeletal	1.05262147898787
ENSG00000198160:MIER1	Muscle_Skeletal	1.52535887363138
ENSG00000116580:GON4L	Muscle_Skeletal	2.22335003928048
ENSG00000171735:CAMTA1	Muscle_Skeletal	1.67323454367899
ENSG00000049246:PER3	Muscle_Skeletal	2.07676107531365
ENSG00000116584:ARHGEF2	Muscle_Skeletal	1.899974510616
ENSG00000160767:FAM189B	Muscle_Skeletal	3.23817717398465
ENSG00000116539:ASH1L	Muscle_Skeletal	3.17048101111812
ENSG00000177628:GBA	Muscle_Skeletal	1.36233414827365
ENSG00000143622:RIT1	Muscle_Skeletal	1.62640798012844
ENSG00000143630:HCN3	Nerve_Tibial	1.52343205073267
ENSG00000213047:DENND1B	Nerve_Tibial	1.07593016746445
ENSG00000134242:PTPN22	Nerve_Tibial	0.776583569123816
ENSG00000136634:IL10	Nerve_Tibial	0.409872127793374
ENSG00000143627:PKLR	Nerve_Tibial	0.103155416374578
ENSG00000152763:WDR78	Nerve_Tibial	1.01512107988273
ENSG00000134376:CRB1	Nerve_Tibial	0.13960036938273
ENSG00000081985:IL12RB2	Nerve_Tibial	0.200866420739652
ENSG00000203963:C1orf141	Nerve_Tibial	0
ENSG00000162594:IL23R	Nerve_Tibial	0
ENSG00000173080:RXFP4	Nerve_Tibial	0.00829767540546157
ENSG00000049245:VAMP3	Nerve_Tibial	5.6724253419715
ENSG00000163479:SSR2	Nerve_Tibial	5.6724253419715
ENSG00000176444:CLK2	Nerve_Tibial	4.53183639433181
ENSG00000132680:KIAA0907	Nerve_Tibial	4.56612923755845
ENSG00000160803:UBQLN4	Nerve_Tibial	4.58673030202442
ENSG00000163374:YY1AP1	Nerve_Tibial	4.99756436444331
ENSG00000116521:SCAMP3	Nerve_Tibial	4.72331631794822
ENSG00000160752:FDPS	Nerve_Tibial	4.72552689514766
ENSG00000132718:SYT11	Nerve_Tibial	4.70539932323077
ENSG00000116704:SLC35D1	Nerve_Tibial	2.04639481132145
ENSG00000081019:RSBN1	Nerve_Tibial	2.47343033630491
ENSG00000125459:MSTO1	Nerve_Tibial	3.25823164955095
ENSG00000198160:MIER1	Nerve_Tibial	2.74887858820288
ENSG00000116580:GON4L	Nerve_Tibial	3.33155260718869
ENSG00000171735:CAMTA1	Nerve_Tibial	2.11862823880477
ENSG00000049246:PER3	Nerve_Tibial	3.19228449599366
ENSG00000116584:ARHGEF2	Nerve_Tibial	4.56798752475458
ENSG00000160767:FAM189B	Nerve_Tibial	3.66421782637582
ENSG00000116539:ASH1L	Nerve_Tibial	3.68014222928039
ENSG00000177628:GBA	Nerve_Tibial	3.5754395168614
ENSG00000143622:RIT1	Nerve_Tibial	3.12680846956355
ENSG00000143630:HCN3	Ovary	1.80314336272411
ENSG00000213047:DENND1B	Ovary	1.14050091099648
ENSG00000134242:PTPN22	Ovary	0.270443034043314
ENSG00000136634:IL10	Ovary	0.277112450045537
ENSG00000143627:PKLR	Ovary	0
ENSG00000152763:WDR78	Ovary	0.755442326150946
ENSG00000134376:CRB1	Ovary	0.154474257259494
ENSG00000081985:IL12RB2	Ovary	0.0741646403395321
ENSG00000203963:C1orf141	Ovary	0.0687713704794652
ENSG00000162594:IL23R	Ovary	0
ENSG00000173080:RXFP4	Ovary	0
ENSG00000049245:VAMP3	Ovary	5.2650833273649
ENSG00000163479:SSR2	Ovary	5.6724253419715
ENSG00000176444:CLK2	Ovary	5.00920406807819
ENSG00000132680:KIAA0907	Ovary	4.79148366769659
ENSG00000160803:UBQLN4	Ovary	4.13586566351724
ENSG00000163374:YY1AP1	Ovary	4.99779272082008
ENSG00000116521:SCAMP3	Ovary	4.34580641363862
ENSG00000160752:FDPS	Ovary	4.29768330036047
ENSG00000132718:SYT11	Ovary	3.36526383054195
ENSG00000116704:SLC35D1	Ovary	2.48139185747999
ENSG00000081019:RSBN1	Ovary	2.93908801270209
ENSG00000125459:MSTO1	Ovary	3.24889811040736
ENSG00000198160:MIER1	Ovary	2.89377783874261
ENSG00000116580:GON4L	Ovary	2.96270038266135
ENSG00000171735:CAMTA1	Ovary	1.69340953498067
ENSG00000049246:PER3	Ovary	3.03775354613356
ENSG00000116584:ARHGEF2	Ovary	3.42138712176066
ENSG00000160767:FAM189B	Ovary	3.47692230342591
ENSG00000116539:ASH1L	Ovary	3.63349493981475
ENSG00000177628:GBA	Ovary	2.97876273270365
ENSG00000143622:RIT1	Ovary	2.76812292724194
ENSG00000143630:HCN3	Pancreas	1.08136217943546
ENSG00000213047:DENND1B	Pancreas	1.23565163087639
ENSG00000134242:PTPN22	Pancreas	0.656041221486798
ENSG00000136634:IL10	Pancreas	0.105112177085573
ENSG00000143627:PKLR	Pancreas	0
ENSG00000152763:WDR78	Pancreas	0.394504987922999
ENSG00000134376:CRB1	Pancreas	0.00668755899379173
ENSG00000081985:IL12RB2	Pancreas	1.02414627644125
ENSG00000203963:C1orf141	Pancreas	0
ENSG00000162594:IL23R	Pancreas	0.0192045341996257
ENSG00000173080:RXFP4	Pancreas	0.0451786315841139
ENSG00000049245:VAMP3	Pancreas	3.55652277686155
ENSG00000163479:SSR2	Pancreas	5.6724253419715
ENSG00000176444:CLK2	Pancreas	3.95721471936432
ENSG00000132680:KIAA0907	Pancreas	3.3820594399414
ENSG00000160803:UBQLN4	Pancreas	3.87097956322963
ENSG00000163374:YY1AP1	Pancreas	3.72428235159107
ENSG00000116521:SCAMP3	Pancreas	4.05593326757911
ENSG00000160752:FDPS	Pancreas	4.11841850717397
ENSG00000132718:SYT11	Pancreas	0.927911620665738
ENSG00000116704:SLC35D1	Pancreas	2.04778633731647
ENSG00000081019:RSBN1	Pancreas	2.00756354182139
ENSG00000125459:MSTO1	Pancreas	2.39365230763417
ENSG00000198160:MIER1	Pancreas	1.61267213113771
ENSG00000116580:GON4L	Pancreas	2.28752547926273
ENSG00000171735:CAMTA1	Pancreas	1.13571640876741
ENSG00000049246:PER3	Pancreas	1.69134961306897
ENSG00000116584:ARHGEF2	Pancreas	1.86879015766223
ENSG00000160767:FAM189B	Pancreas	2.4929035049078
ENSG00000116539:ASH1L	Pancreas	2.37501396940159
ENSG00000177628:GBA	Pancreas	2.86631188361507
ENSG00000143622:RIT1	Pancreas	1.95623699952286
ENSG00000143630:HCN3	Pituitary	2.93873239927692
ENSG00000213047:DENND1B	Pituitary	1.54970377715685
ENSG00000134242:PTPN22	Pituitary	0.285313261400918
ENSG00000136634:IL10	Pituitary	0.584816795394576
ENSG00000143627:PKLR	Pituitary	0
ENSG00000152763:WDR78	Pituitary	1.03451789751466
ENSG00000134376:CRB1	Pituitary	0.344009192285999
ENSG00000081985:IL12RB2	Pituitary	0.0913513945511397
ENSG00000203963:C1orf141	Pituitary	0
ENSG00000162594:IL23R	Pituitary	0
ENSG00000173080:RXFP4	Pituitary	0
ENSG00000049245:VAMP3	Pituitary	5.06933601654728
ENSG00000163479:SSR2	Pituitary	5.6724253419715
ENSG00000176444:CLK2	Pituitary	5.22098417910137
ENSG00000132680:KIAA0907	Pituitary	4.84640218583419
ENSG00000160803:UBQLN4	Pituitary	3.36433079480363
ENSG00000163374:YY1AP1	Pituitary	5.12278471684532
ENSG00000116521:SCAMP3	Pituitary	4.4061015677706
ENSG00000160752:FDPS	Pituitary	4.27196889991769
ENSG00000132718:SYT11	Pituitary	5.1651900865973
ENSG00000116704:SLC35D1	Pituitary	2.28566064595104
ENSG00000081019:RSBN1	Pituitary	2.48300891269034
ENSG00000125459:MSTO1	Pituitary	3.36851938330515
ENSG00000198160:MIER1	Pituitary	2.31624465171985
ENSG00000116580:GON4L	Pituitary	2.99002084158828
ENSG00000171735:CAMTA1	Pituitary	2.75418258329055
ENSG00000049246:PER3	Pituitary	3.55045770082386
ENSG00000116584:ARHGEF2	Pituitary	2.58924241230729
ENSG00000160767:FAM189B	Pituitary	3.83304748133423
ENSG00000116539:ASH1L	Pituitary	3.18131379596934
ENSG00000177628:GBA	Pituitary	4.61065620240064
ENSG00000143622:RIT1	Pituitary	2.94961025165989
ENSG00000143630:HCN3	Prostate	1.83679345261455
ENSG00000213047:DENND1B	Prostate	1.35915492534948
ENSG00000134242:PTPN22	Prostate	0.681488912423882
ENSG00000136634:IL10	Prostate	0.22532771299986
ENSG00000143627:PKLR	Prostate	0.0197098786308494
ENSG00000152763:WDR78	Prostate	0.612391255936828
ENSG00000134376:CRB1	Prostate	0.0141363557053056
ENSG00000081985:IL12RB2	Prostate	0.114110228963948
ENSG00000203963:C1orf141	Prostate	0
ENSG00000162594:IL23R	Prostate	0
ENSG00000173080:RXFP4	Prostate	0
ENSG00000049245:VAMP3	Prostate	5.20296867350396
ENSG00000163479:SSR2	Prostate	5.6724253419715
ENSG00000176444:CLK2	Prostate	5.206315684531
ENSG00000132680:KIAA0907	Prostate	4.68047057141705
ENSG00000160803:UBQLN4	Prostate	4.56213000918026
ENSG00000163374:YY1AP1	Prostate	5.09736302104679
ENSG00000116521:SCAMP3	Prostate	4.57188616579083
ENSG00000160752:FDPS	Prostate	4.4590058167073
ENSG00000132718:SYT11	Prostate	3.07097127756597
ENSG00000116704:SLC35D1	Prostate	2.34862696720428
ENSG00000081019:RSBN1	Prostate	2.44358032540402
ENSG00000125459:MSTO1	Prostate	3.22168366062004
ENSG00000198160:MIER1	Prostate	2.65162669445107
ENSG00000116580:GON4L	Prostate	3.10539126950311
ENSG00000171735:CAMTA1	Prostate	2.16317692548638
ENSG00000049246:PER3	Prostate	2.47759707562714
ENSG00000116584:ARHGEF2	Prostate	3.44427781238155
ENSG00000160767:FAM189B	Prostate	3.8701533454518
ENSG00000116539:ASH1L	Prostate	3.23486323571457
ENSG00000177628:GBA	Prostate	3.21753991954816
ENSG00000143622:RIT1	Prostate	3.18430316368903
ENSG00000143630:HCN3	Skin_Not_Sun_Exposed_Suprapubic	2.33637481808521
ENSG00000213047:DENND1B	Skin_Not_Sun_Exposed_Suprapubic	0.988143306542016
ENSG00000134242:PTPN22	Skin_Not_Sun_Exposed_Suprapubic	0.4334388000419
ENSG00000136634:IL10	Skin_Not_Sun_Exposed_Suprapubic	0.144086968166807
ENSG00000143627:PKLR	Skin_Not_Sun_Exposed_Suprapubic	0.246067643149572
ENSG00000152763:WDR78	Skin_Not_Sun_Exposed_Suprapubic	0.311347299939901
ENSG00000134376:CRB1	Skin_Not_Sun_Exposed_Suprapubic	0.011462934703332
ENSG00000081985:IL12RB2	Skin_Not_Sun_Exposed_Suprapubic	0.409494461207146
ENSG00000203963:C1orf141	Skin_Not_Sun_Exposed_Suprapubic	0
ENSG00000162594:IL23R	Skin_Not_Sun_Exposed_Suprapubic	0
ENSG00000173080:RXFP4	Skin_Not_Sun_Exposed_Suprapubic	0
ENSG00000049245:VAMP3	Skin_Not_Sun_Exposed_Suprapubic	5.35505325156431
ENSG00000163479:SSR2	Skin_Not_Sun_Exposed_Suprapubic	5.6724253419715
ENSG00000176444:CLK2	Skin_Not_Sun_Exposed_Suprapubic	4.35471382682662
ENSG00000132680:KIAA0907	Skin_Not_Sun_Exposed_Suprapubic	4.03326565009576
ENSG00000160803:UBQLN4	Skin_Not_Sun_Exposed_Suprapubic	4.35940251855648
ENSG00000163374:YY1AP1	Skin_Not_Sun_Exposed_Suprapubic	4.89649935209308
ENSG00000116521:SCAMP3	Skin_Not_Sun_Exposed_Suprapubic	4.82731582292298
ENSG00000160752:FDPS	Skin_Not_Sun_Exposed_Suprapubic	4.95643847518816
ENSG00000132718:SYT11	Skin_Not_Sun_Exposed_Suprapubic	1.3360473626163
ENSG00000116704:SLC35D1	Skin_Not_Sun_Exposed_Suprapubic	2.39178416434448
ENSG00000081019:RSBN1	Skin_Not_Sun_Exposed_Suprapubic	2.46955476526835
ENSG00000125459:MSTO1	Skin_Not_Sun_Exposed_Suprapubic	2.38491645429506
ENSG00000198160:MIER1	Skin_Not_Sun_Exposed_Suprapubic	2.48866144017259
ENSG00000116580:GON4L	Skin_Not_Sun_Exposed_Suprapubic	2.94731186647511
ENSG00000171735:CAMTA1	Skin_Not_Sun_Exposed_Suprapubic	1.6552827202376
ENSG00000049246:PER3	Skin_Not_Sun_Exposed_Suprapubic	2.68523168587468
ENSG00000116584:ARHGEF2	Skin_Not_Sun_Exposed_Suprapubic	2.49700267137047
ENSG00000160767:FAM189B	Skin_Not_Sun_Exposed_Suprapubic	3.39625004940842
ENSG00000116539:ASH1L	Skin_Not_Sun_Exposed_Suprapubic	3.32527408661813
ENSG00000177628:GBA	Skin_Not_Sun_Exposed_Suprapubic	3.40917514844451
ENSG00000143622:RIT1	Skin_Not_Sun_Exposed_Suprapubic	2.98454151444406
ENSG00000143630:HCN3	Skin_Sun_Exposed_Lower_leg	2.34720096746808
ENSG00000213047:DENND1B	Skin_Sun_Exposed_Lower_leg	1.01086816429048
ENSG00000134242:PTPN22	Skin_Sun_Exposed_Lower_leg	0.391572627578841
ENSG00000136634:IL10	Skin_Sun_Exposed_Lower_leg	0.11126016413036
ENSG00000143627:PKLR	Skin_Sun_Exposed_Lower_leg	0.173840257762718
ENSG00000152763:WDR78	Skin_Sun_Exposed_Lower_leg	0.352914181009198
ENSG00000134376:CRB1	Skin_Sun_Exposed_Lower_leg	0.0144841235683958
ENSG00000081985:IL12RB2	Skin_Sun_Exposed_Lower_leg	0.430957057549823
ENSG00000203963:C1orf141	Skin_Sun_Exposed_Lower_leg	0
ENSG00000162594:IL23R	Skin_Sun_Exposed_Lower_leg	0
ENSG00000173080:RXFP4	Skin_Sun_Exposed_Lower_leg	0
ENSG00000049245:VAMP3	Skin_Sun_Exposed_Lower_leg	5.44850566196585
ENSG00000163479:SSR2	Skin_Sun_Exposed_Lower_leg	5.6724253419715
ENSG00000176444:CLK2	Skin_Sun_Exposed_Lower_leg	4.2936241760936
ENSG00000132680:KIAA0907	Skin_Sun_Exposed_Lower_leg	4.12517805953201
ENSG00000160803:UBQLN4	Skin_Sun_Exposed_Lower_leg	4.39943596517051
ENSG00000163374:YY1AP1	Skin_Sun_Exposed_Lower_leg	4.9801436752477
ENSG00000116521:SCAMP3	Skin_Sun_Exposed_Lower_leg	4.90361986257246
ENSG00000160752:FDPS	Skin_Sun_Exposed_Lower_leg	4.93484895197229
ENSG00000132718:SYT11	Skin_Sun_Exposed_Lower_leg	1.48934660825346
ENSG00000116704:SLC35D1	Skin_Sun_Exposed_Lower_leg	2.31407127905723
ENSG00000081019:RSBN1	Skin_Sun_Exposed_Lower_leg	2.46329997741308
ENSG00000125459:MSTO1	Skin_Sun_Exposed_Lower_leg	2.41359035663006
ENSG00000198160:MIER1	Skin_Sun_Exposed_Lower_leg	2.44324520489423
ENSG00000116580:GON4L	Skin_Sun_Exposed_Lower_leg	2.99063929505041
ENSG00000171735:CAMTA1	Skin_Sun_Exposed_Lower_leg	1.61528568152851
ENSG00000049246:PER3	Skin_Sun_Exposed_Lower_leg	2.95460093436565
ENSG00000116584:ARHGEF2	Skin_Sun_Exposed_Lower_leg	2.82552744312297
ENSG00000160767:FAM189B	Skin_Sun_Exposed_Lower_leg	3.42387363929449
ENSG00000116539:ASH1L	Skin_Sun_Exposed_Lower_leg	3.35092043768608
ENSG00000177628:GBA	Skin_Sun_Exposed_Lower_leg	3.63496488921184
ENSG00000143622:RIT1	Skin_Sun_Exposed_Lower_leg	2.92029696795788
ENSG00000143630:HCN3	Small_Intestine_Terminal_Ileum	2.61844201104774
ENSG00000213047:DENND1B	Small_Intestine_Terminal_Ileum	2.22155063911482
ENSG00000134242:PTPN22	Small_Intestine_Terminal_Ileum	2.63467634872428
ENSG00000136634:IL10	Small_Intestine_Terminal_Ileum	0.724494195716272
ENSG00000143627:PKLR	Small_Intestine_Terminal_Ileum	2.17305559237231
ENSG00000152763:WDR78	Small_Intestine_Terminal_Ileum	0.277194460333416
ENSG00000134376:CRB1	Small_Intestine_Terminal_Ileum	0.00932094431877053
ENSG00000081985:IL12RB2	Small_Intestine_Terminal_Ileum	0.332525035713468
ENSG00000203963:C1orf141	Small_Intestine_Terminal_Ileum	0
ENSG00000162594:IL23R	Small_Intestine_Terminal_Ileum	0.0970153266889741
ENSG00000173080:RXFP4	Small_Intestine_Terminal_Ileum	0.910194174263525
ENSG00000049245:VAMP3	Small_Intestine_Terminal_Ileum	4.90522409834028
ENSG00000163479:SSR2	Small_Intestine_Terminal_Ileum	5.6724253419715
ENSG00000176444:CLK2	Small_Intestine_Terminal_Ileum	4.90188005495965
ENSG00000132680:KIAA0907	Small_Intestine_Terminal_Ileum	4.4589142544935
ENSG00000160803:UBQLN4	Small_Intestine_Terminal_Ileum	3.87633591826878
ENSG00000163374:YY1AP1	Small_Intestine_Terminal_Ileum	4.60485118249117
ENSG00000116521:SCAMP3	Small_Intestine_Terminal_Ileum	4.46663391896358
ENSG00000160752:FDPS	Small_Intestine_Terminal_Ileum	4.97988627383564
ENSG00000132718:SYT11	Small_Intestine_Terminal_Ileum	2.09651367010259
ENSG00000116704:SLC35D1	Small_Intestine_Terminal_Ileum	3.13917570660996
ENSG00000081019:RSBN1	Small_Intestine_Terminal_Ileum	2.50618160861327
ENSG00000125459:MSTO1	Small_Intestine_Terminal_Ileum	2.69580928421079
ENSG00000198160:MIER1	Small_Intestine_Terminal_Ileum	2.70816576614983
ENSG00000116580:GON4L	Small_Intestine_Terminal_Ileum	3.00776216254905
ENSG00000171735:CAMTA1	Small_Intestine_Terminal_Ileum	1.62255735574208
ENSG00000049246:PER3	Small_Intestine_Terminal_Ileum	1.75288718123917
ENSG00000116584:ARHGEF2	Small_Intestine_Terminal_Ileum	4.07872209508105
ENSG00000160767:FAM189B	Small_Intestine_Terminal_Ileum	3.22408919378495
ENSG00000116539:ASH1L	Small_Intestine_Terminal_Ileum	3.13332009571696
ENSG00000177628:GBA	Small_Intestine_Terminal_Ileum	3.43515257898006
ENSG00000143622:RIT1	Small_Intestine_Terminal_Ileum	3.04955552423541
ENSG00000143630:HCN3	Spleen	1.00325251370886
ENSG00000213047:DENND1B	Spleen	1.39296235880247
ENSG00000134242:PTPN22	Spleen	3.03197741072819
ENSG00000136634:IL10	Spleen	2.2110712838462
ENSG00000143627:PKLR	Spleen	0.0413886061858344
ENSG00000152763:WDR78	Spleen	0.350381275348031
ENSG00000134376:CRB1	Spleen	0.013230747169506
ENSG00000081985:IL12RB2	Spleen	0.587815258814195
ENSG00000203963:C1orf141	Spleen	0
ENSG00000162594:IL23R	Spleen	0.0491031271430916
ENSG00000173080:RXFP4	Spleen	0.093451259284927
ENSG00000049245:VAMP3	Spleen	5.06460606769884
ENSG00000163479:SSR2	Spleen	5.6724253419715
ENSG00000176444:CLK2	Spleen	5.44071508022885
ENSG00000132680:KIAA0907	Spleen	4.43179152048843
ENSG00000160803:UBQLN4	Spleen	4.09331335805495
ENSG00000163374:YY1AP1	Spleen	5.05596256144391
ENSG00000116521:SCAMP3	Spleen	4.86457165029892
ENSG00000160752:FDPS	Spleen	4.819743490532
ENSG00000132718:SYT11	Spleen	2.6161847017266
ENSG00000116704:SLC35D1	Spleen	1.97280393701142
ENSG00000081019:RSBN1	Spleen	2.51807211314049
ENSG00000125459:MSTO1	Spleen	3.02816057991471
ENSG00000198160:MIER1	Spleen	2.62289982702413
ENSG00000116580:GON4L	Spleen	3.17991496570236
ENSG00000171735:CAMTA1	Spleen	2.32694722561791
ENSG00000049246:PER3	Spleen	1.09897284121371
ENSG00000116584:ARHGEF2	Spleen	4.72479183467762
ENSG00000160767:FAM189B	Spleen	3.28121781973539
ENSG00000116539:ASH1L	Spleen	2.71431649365074
ENSG00000177628:GBA	Spleen	3.84120486584712
ENSG00000143622:RIT1	Spleen	3.81184101054543
ENSG00000143630:HCN3	Stomach	1.39788427897278
ENSG00000213047:DENND1B	Stomach	1.19744153865564
ENSG00000134242:PTPN22	Stomach	1.22816289774246
ENSG00000136634:IL10	Stomach	0.416533595772937
ENSG00000143627:PKLR	Stomach	0
ENSG00000152763:WDR78	Stomach	0.283884163060969
ENSG00000134376:CRB1	Stomach	0.00911831867009377
ENSG00000081985:IL12RB2	Stomach	0.152529516901479
ENSG00000203963:C1orf141	Stomach	0
ENSG00000162594:IL23R	Stomach	0
ENSG00000173080:RXFP4	Stomach	0.0414623822343058
ENSG00000049245:VAMP3	Stomach	4.87080586847504
ENSG00000163479:SSR2	Stomach	5.6724253419715
ENSG00000176444:CLK2	Stomach	4.38789216279765
ENSG00000132680:KIAA0907	Stomach	4.22579420459193
ENSG00000160803:UBQLN4	Stomach	4.32557117451013
ENSG00000163374:YY1AP1	Stomach	4.42987561149445
ENSG00000116521:SCAMP3	Stomach	4.50653507167543
ENSG00000160752:FDPS	Stomach	4.58351103983838
ENSG00000132718:SYT11	Stomach	1.85466658409473
ENSG00000116704:SLC35D1	Stomach	2.58825587553912
ENSG00000081019:RSBN1	Stomach	2.07125579468723
ENSG00000125459:MSTO1	Stomach	2.37156064391909
ENSG00000198160:MIER1	Stomach	2.36469360985584
ENSG00000116580:GON4L	Stomach	2.65809007491997
ENSG00000171735:CAMTA1	Stomach	1.82463735695272
ENSG00000049246:PER3	Stomach	2.33881498407401
ENSG00000116584:ARHGEF2	Stomach	3.65746598206683
ENSG00000160767:FAM189B	Stomach	3.55027050469996
ENSG00000116539:ASH1L	Stomach	2.88117960366464
ENSG00000177628:GBA	Stomach	3.23330355058501
ENSG00000143622:RIT1	Stomach	3.22943699842034
ENSG00000143630:HCN3	Testis	1.56213009403183
ENSG00000213047:DENND1B	Testis	1.12863427752971
ENSG00000134242:PTPN22	Testis	0.758746354458456
ENSG00000136634:IL10	Testis	0.845379012444363
ENSG00000143627:PKLR	Testis	0.940752518604155
ENSG00000152763:WDR78	Testis	3.05937680252182
ENSG00000134376:CRB1	Testis	0.824989948456081
ENSG00000081985:IL12RB2	Testis	0.949653283695642
ENSG00000203963:C1orf141	Testis	2.71240980338326
ENSG00000162594:IL23R	Testis	0.668440362348511
ENSG00000173080:RXFP4	Testis	0.141256237977704
ENSG00000049245:VAMP3	Testis	4.74410977419771
ENSG00000163479:SSR2	Testis	5.6724253419715
ENSG00000176444:CLK2	Testis	4.33213503271705
ENSG00000132680:KIAA0907	Testis	4.15972461379026
ENSG00000160803:UBQLN4	Testis	4.41403395199706
ENSG00000163374:YY1AP1	Testis	5.6724253419715
ENSG00000116521:SCAMP3	Testis	4.39175460184827
ENSG00000160752:FDPS	Testis	4.34929411589096
ENSG00000132718:SYT11	Testis	2.75757393619175
ENSG00000116704:SLC35D1	Testis	2.4759516532653
ENSG00000081019:RSBN1	Testis	2.67859319868686
ENSG00000125459:MSTO1	Testis	4.24358415238907
ENSG00000198160:MIER1	Testis	2.91154883097403
ENSG00000116580:GON4L	Testis	3.12919793350246
ENSG00000171735:CAMTA1	Testis	2.58601964781047
ENSG00000049246:PER3	Testis	2.58424291214515
ENSG00000116584:ARHGEF2	Testis	4.17461613142923
ENSG00000160767:FAM189B	Testis	3.98544026267992
ENSG00000116539:ASH1L	Testis	3.12949881800367
ENSG00000177628:GBA	Testis	2.66932353767115
ENSG00000143622:RIT1	Testis	2.99050537796293
ENSG00000143630:HCN3	Thyroid	2.01655132405121
ENSG00000213047:DENND1B	Thyroid	1.35507299021687
ENSG00000134242:PTPN22	Thyroid	0.553765529782516
ENSG00000136634:IL10	Thyroid	0.270066168894341
ENSG00000143627:PKLR	Thyroid	0.0113612303533308
ENSG00000152763:WDR78	Thyroid	1.29066392445483
ENSG00000134376:CRB1	Thyroid	0.0238374497511561
ENSG00000081985:IL12RB2	Thyroid	0.163183012066847
ENSG00000203963:C1orf141	Thyroid	0
ENSG00000162594:IL23R	Thyroid	0
ENSG00000173080:RXFP4	Thyroid	0
ENSG00000049245:VAMP3	Thyroid	5.15660884162113
ENSG00000163479:SSR2	Thyroid	5.6724253419715
ENSG00000176444:CLK2	Thyroid	5.36295792456152
ENSG00000132680:KIAA0907	Thyroid	4.4343547473145
ENSG00000160803:UBQLN4	Thyroid	4.05819383887448
ENSG00000163374:YY1AP1	Thyroid	4.90087574241582
ENSG00000116521:SCAMP3	Thyroid	4.60166867712282
ENSG00000160752:FDPS	Thyroid	4.53352412969638
ENSG00000132718:SYT11	Thyroid	2.06674961693333
ENSG00000116704:SLC35D1	Thyroid	2.33519692034699
ENSG00000081019:RSBN1	Thyroid	2.44025873416953
ENSG00000125459:MSTO1	Thyroid	3.0498968958841
ENSG00000198160:MIER1	Thyroid	2.6175217210235
ENSG00000116580:GON4L	Thyroid	3.18212000759269
ENSG00000171735:CAMTA1	Thyroid	2.0910785212247
ENSG00000049246:PER3	Thyroid	2.59097919022528
ENSG00000116584:ARHGEF2	Thyroid	4.30984101830632
ENSG00000160767:FAM189B	Thyroid	3.36347830135532
ENSG00000116539:ASH1L	Thyroid	3.41106883444036
ENSG00000177628:GBA	Thyroid	3.84221969363144
ENSG00000143622:RIT1	Thyroid	3.04251196480512
ENSG00000143630:HCN3	Uterus	1.85837595555618
ENSG00000213047:DENND1B	Uterus	0.785532887927853
ENSG00000134242:PTPN22	Uterus	0.468716755701046
ENSG00000136634:IL10	Uterus	0.170253259866244
ENSG00000143627:PKLR	Uterus	0
ENSG00000152763:WDR78	Uterus	0.642677145408355
ENSG00000134376:CRB1	Uterus	0.0191581712241814
ENSG00000081985:IL12RB2	Uterus	0.11986384184606
ENSG00000203963:C1orf141	Uterus	0
ENSG00000162594:IL23R	Uterus	0
ENSG00000173080:RXFP4	Uterus	0.0377742555557649
ENSG00000049245:VAMP3	Uterus	5.47898014655301
ENSG00000163479:SSR2	Uterus	5.6724253419715
ENSG00000176444:CLK2	Uterus	4.91955923239334
ENSG00000132680:KIAA0907	Uterus	4.41082332186038
ENSG00000160803:UBQLN4	Uterus	4.58945479481301
ENSG00000163374:YY1AP1	Uterus	4.84525333554184
ENSG00000116521:SCAMP3	Uterus	4.31294594931525
ENSG00000160752:FDPS	Uterus	4.48993687009893
ENSG00000132718:SYT11	Uterus	3.68989882605268
ENSG00000116704:SLC35D1	Uterus	2.42568485665811
ENSG00000081019:RSBN1	Uterus	2.8299465325469
ENSG00000125459:MSTO1	Uterus	3.0943792811893
ENSG00000198160:MIER1	Uterus	2.87744928007997
ENSG00000116580:GON4L	Uterus	3.07730796941767
ENSG00000171735:CAMTA1	Uterus	1.9335641489563
ENSG00000049246:PER3	Uterus	2.81983741619162
ENSG00000116584:ARHGEF2	Uterus	4.1262737418407
ENSG00000160767:FAM189B	Uterus	3.93109294257778
ENSG00000116539:ASH1L	Uterus	3.51539161245046
ENSG00000177628:GBA	Uterus	3.2506407656545
ENSG00000143622:RIT1	Uterus	3.00643831553837
ENSG00000143630:HCN3	Vagina	2.01682482391527
ENSG00000213047:DENND1B	Vagina	1.58996194022045
ENSG00000134242:PTPN22	Vagina	0.651264806067667
